,Fuel Type Code,Station Name,State,ZIP,Latitude,Longitude
2704,ELEC,Nissan of Duarte,CA,91010,34.136553,-117.975944
2705,ELEC,Mossy Nissan - El Cajon,CA,92020,32.795896,-116.976156
2706,ELEC,Ross Nissan El Monte,CA,91731,34.069536,-118.026911
2707,ELEC,Nissan of Elk Grove,CA,95757,38.402217,-121.385527
2708,ELEC,Mossy Nissan - Escondido,CA,92029,33.116492,-117.106837
2709,ELEC,McCrea Nissan,CA,95501,40.800562,-124.164405
2710,ELEC,Future Nissan of Folsom,CA,95630,38.634132,-121.204871
2711,ELEC,Fontana Nissan,CA,92336,34.135345,-117.445732
2712,ELEC,Premier Nissan of Fremont,CA,94538,37.489389,-121.9576
2713,ELEC,Lithia Nissan - Fresno,CA,93710,36.818622,-119.789796
2714,ELEC,Garden Grove Nissan,CA,92844,33.766376,-117.968337
2715,ELEC,Gardena Nissan,CA,90247,33.889201,-118.307028
2716,ELEC,South County Nissan,CA,95020,36.996869,-121.558573
2717,ELEC,Glendale Nissan,CA,91204,34.137054,-118.25536
2718,ELEC,Santa Barbara Nissan,CA,93117,34.43427,-119.820934
2719,ELEC,Hayward Nissan,CA,94544,37.662305,-122.075178
2720,ELEC,Pedder Nissan,CA,92545,33.741163,-117.031718
2721,ELEC,Surf City Nissan,CA,92647,33.71069,-117.989861
2722,ELEC,Nissan of Irvine,CA,92618,33.632505,-117.723298
2723,ELEC,Torre Nissan,CA,92253,33.70711,-116.283712
2724,ELEC,Nissan of Downtown Los Angeles,CA,90015,34.035168,-118.273229
2725,ELEC,Universal City Nissan,CA,90068,34.133446,-118.356601
2726,ELEC,Razzari Nissan,CA,95340,37.305891,-120.502428
2727,ELEC,Nissan of Mission Hills,CA,91345,34.269809,-118.466606
2728,ELEC,Central Valley Nissan,CA,95356,37.705119,-120.99471
2729,ELEC,Metro Nissan of Montclair,CA,91763,34.082404,-117.694876
2730,ELEC,Metro Nissan of Redlands,CA,92374,34.065387,-117.212007
2731,ELEC,Napa Nissan,CA,94559,38.292706,-122.277767
2732,ELEC,Mossy Nissan,CA,91950,32.659001,-117.100836
2733,ELEC,Mossy Nissan - Oceanside,CA,92056,33.181953,-117.298334
2734,ELEC,Stadium Nissan,CA,92867,33.80857,-117.864434
2735,ELEC,Team Nissan,CA,93036,34.22771,-119.150217
2736,ELEC,Antelope Valley Nissan,CA,93551,34.591173,-118.138184
2737,ELEC,North Bay Nissan,CA,94952,38.267202,-122.665068
2738,ELEC,Mossy Nissan - Poway,CA,92064,32.956772,-117.025943
2739,ELEC,Crown Nissan,CA,96002,40.571632,-122.36654
2740,ELEC,Boardwalk Nissan,CA,94063,37.495963,-122.227322
2741,ELEC,Hanlees Hilltop Nissan,CA,94806,37.985253,-122.32124
2742,ELEC,Raceway Nissan,CA,92507,33.941878,-117.297603
2743,ELEC,Riverside Nissan,CA,92504,33.925469,-117.419673
2744,ELEC,Future Nissan of Roseville,CA,95661,38.752198,-121.256452
2745,ELEC,Nissan of Sacramento,CA,95821,38.631393,-121.396604
2746,ELEC,MY Nissan,CA,93907,36.720023,-121.662519
2747,ELEC,Larry H Miller Nissan of San Bernardino,CA,92408,34.074378,-117.298
2748,ELEC,Mossy Nissan - Kearny Mesa,CA,92111,32.833179,-117.147384
2749,ELEC,Pacific Nissan,CA,92109,32.802475,-117.215269
2750,ELEC,Nissan Sunnyvale,CA,94087,37.359362,-122.022783
2751,ELEC,Premier Nissan,CA,95136,37.275144,-121.877656
2752,ELEC,Nissan of San Juan Capistrano,CA,92675,33.47443,-117.676142
2753,ELEC,San Leandro Nissan,CA,94577,37.712609,-122.162746
2754,ELEC,Coast Nissan,CA,93405,35.25062,-120.68455
2755,ELEC,Stevens Creek Nissan,CA,95051,37.323569,-121.988027
2756,ELEC,Jim Bone Nissan,CA,95404,38.425537,-122.714089
2757,ELEC,Cardinale Nissan,CA,93955,36.611189,-121.849899
2758,ELEC,Nissan of Van Nuys,CA,91401,34.168824,-118.449059
2759,ELEC,First Nissan,CA,93065,34.277324,-118.778957
2760,ELEC,Nissan of Stockton,CA,95212,38.022022,-121.275339
2761,ELEC,Temecula Nissan,CA,92591,33.516768,-117.155039
2762,ELEC,Tracy Nissan,CA,95304,37.75990555387505,-121.4632051865082
2763,ELEC,Nissan of Tustin,CA,92782,33.72484,-117.799302
2764,ELEC,Nissan of Vacaville,CA,95687,38.381441,-121.941218
2765,ELEC,Champion Nissan,CA,91355,34.420546,-118.557774
2766,ELEC,Vallejo Nissan,CA,94590,38.118088,-122.255493
2767,ELEC,Valley Hi Nissan,CA,92394,34.517883,-117.3219
2768,ELEC,Nissan of Visalia,CA,93292,36.32327,-119.27569
2769,ELEC,West Covina Nissan,CA,91791,34.074227,-117.890899
2770,ELEC,Firkins Nissan,FL,34207,27.462023,-82.578036
2771,ELEC,Maus Nissan,FL,34448,28.848733,-82.57947
2772,ELEC,Deland Nissan,FL,32720,28.983689,-81.300079
2773,ELEC,Delray Nissan,FL,33483,26.435016,-80.072333
2774,ELEC,Fort Lauderdale Nissan,FL,33316,26.109825,-80.137099
2775,ELEC,Westside Nissan,FL,32210,30.288306,-81.730832
2776,ELEC,Fuccillo Nissan,FL,32244,30.212415,-81.736209
2777,ELEC,Rountree-Moore Nissan,FL,32055,30.18082,-82.702224
2778,ELEC,Bill Seidle's Nissan,FL,33172,25.783121,-80.366772
2779,ELEC,Palmetto 57 Nissan,FL,33055,25.9262,-80.292105
2780,ELEC,AutoNation Nissan - Miami,FL,33135,25.76506,-80.250516
2781,ELEC,AutoNation Nissan - Kendall,FL,33157,25.609391,-80.348241
2782,ELEC,AutoNation Nissan - Pembroke Pines,FL,33024,26.007358,-80.263072
2783,ELEC,Alan Jay Nissan,FL,33870,27.485756,-81.481603
2784,ELEC,Wallace Nissan,FL,34997,27.152729,-80.217708
2785,ELEC,Courtesy Nissan - Tampa,FL,33614,27.995139,-82.506186
2786,ELEC,Ferman Nissan - North Tampa,FL,33612,28.049764,-82.458596
2787,ELEC,Sutherlin Nissan,FL,32962,27.585356,-80.376442
2788,ELEC,City of West Palm Beach - City Center Garage,FL,33401,26.713894,-80.05421
2789,ELEC,Hill Nissan,FL,33884,27.982961,-81.676059
2790,ELEC,Sutherlin Nissan - Mall of Georgia,GA,30519,34.075281,-83.98366
2791,ELEC,Nalley Nissan of Atlanta,GA,30360,33.907866,-84.283186
2792,ELEC,Gwinnett Place Nissan,GA,30096,33.967935,-84.146036
2793,ELEC,Stone Mountain Nissan,GA,30047,33.841932,-83.905677
2794,ELEC,AutoNation Nissan - Thornton Road,GA,30122,33.784015,-84.612737
2795,ELEC,AutoNation Nissan - Marietta,GA,30060,33.92909,-84.50889
2796,ELEC,Nissan South,GA,30260,33.566938,-84.344405
2797,ELEC,Regal Nissan,GA,30076,34.022437,-84.327529
2798,ELEC,Nissan South Union City,GA,30291,33.565412,-84.521117
2799,ELEC,Five Star Nissan,GA,31088,32.555572,-83.66552
2800,ELEC,New City Nissan,HI,96819,21.335175,-157.88225
2801,ELEC,Jim Falk Motors - Maui,HI,96732,20.8891,-156.458605
2802,ELEC,King Windward Nissan,HI,96744,21.399116,-157.799326
2803,ELEC,Tony Nissan,HI,96797,21.42849,-157.998343
2804,ELEC,Municipal Garage,MD,21202,39.291785,-76.610539
2805,ELEC,Bel Air Nissan,MD,21014,39.505659,-76.382317
2806,ELEC,Community College of Baltimore County (CCBC),MD,21228,39.256947,-76.730918
2807,ELEC,Younger Nissan,MD,21704,39.391175,-77.407835
2808,ELEC,Criswell Nissan,MD,20874,39.177414,-77.249773
2809,ELEC,Passport Nissan - Marlow Heights,MD,20746,38.82681,-76.923233
2810,ELEC,Darcars Nissan,MD,20855,39.113757,-77.161016
2811,ELEC,Herb Gordon Nissan,MD,20904,39.077447,-76.947933
2812,ELEC,Lawson Parking Ramp,MN,55102,44.946327,-93.095535
2813,ELEC,Lower Town Parking Ramp,MN,55101,44.947042,-93.088226
2814,ELEC,Currie Maintenance Facility,MN,55415,44.977961,-93.282508
2815,ELEC,St. Paul Natural Resources Department,MN,55108,44.973838,-93.156808
2816,ELEC,St. Paul Public Works Maintenance Garage,MN,55103,44.967593,-93.127742
2817,ELEC,World Trade Center Parking Ramp,MN,55101,44.948972,-93.0962
2818,ELEC,Modern Nissan - Concord,NC,28027,35.392063,-80.622777
2819,ELEC,Fred Anderson Nissan,NC,28304,35.042419,-78.956747
2820,ELEC,Vann Yorks High Point Nissan,NC,27260,35.937981,-79.996012
2821,ELEC,Nissan of Lumberton,NC,28358,34.634487,-78.997134
2827,ELEC,International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,CA,92123,32.823912,-117.12114
2828,ELEC,Clemson Area Transit,SC,29631,34.702398,-82.801828
2829,ELEC,James River Air Conditioning,VA,23230,37.578536,-77.48754
2851,ELEC,NV ENERGY 6100 NEIL RD 4,NV,89511,39.467032,-119.779038
2852,ELEC,PIE AE OTC 3FL PKGSTA3,TX,78704,30.256917,-97.749169
2853,ELEC,AT&T,TX,75201,32.779791,-96.7990454
2854,ELEC,New River Nissan,VA,24073,37.1581,-80.4203
2855,ELEC,Hyman Brothers Nissan,VA,23113,37.50418,-77.61949
2856,ELEC,KEY CENTER KEY CENTER 6,WA,98004,47.616104,-122.19696
2857,ELEC,KRC SKYLINE SKYLINE #1,WA,98004,47.61434,-122.194037
2858,ELEC,MGE PRINCE CLUB E,WI,53704,43.121878,-89.309902
2859,ELEC,MGE MID LIB GP,WI,53562,43.094649,-89.50964
2860,ELEC,Smart Center San Diego,CA,92111,32.82408524,-117.1471252
2861,ELEC,CITY OF HOLLAND 127 E 8TH,MI,49423,42.790376,-86.101511
2862,ELEC,3M Customer Innovation Center,MN,55119,44.96232,-93.0005
2863,ELEC,Harper Corp,SC,29601,34.848783,-82.401211
2866,ELEC,South Carolina Technology and Aviation Center,SC,29605,34.756982,-82.383799
2870,ELEC,Stone's Cove Kitbar,VA,20171,38.951695,-77.409238
2871,ELEC,County of Greenville - County Square,SC,29601,34.840912,-82.400037
2872,ELEC,Furman University - Admissions Building,SC,29613,34.926241,-82.433164
2873,ELEC,Figaro Restaurant,CT,06082,41.997588,-72.583384
2874,ELEC,Victor Building Parking Garage,DC,20001,38.899392,-77.024385
2875,ELEC,Jupiter Town Hall Complex,FL,33458,26.9322,-80.1027
2876,ELEC,City of Auburn Hills - Log Cabin Streetside Parking,MI,48326,42.6336,-83.220931
2877,ELEC,DTE Energy - Caniff Service Center,MI,48211,42.395383,-83.074263
2878,ELEC,DTE Energy Headquarters - Executive Garage,MI,48226,42.334321,-83.056903
2879,ELEC,DTE Energy - Headquarters Visitor Lot,MI,48226,42.33375168,-83.05662
2880,ELEC,DTE Energy - Warren Service Center,MI,48204,42.344978,-83.128128
2881,ELEC,MGM Casino - Public Parking Structure,MI,48226,42.33476,-83.0608
2882,ELEC,City of Rochester - City Hall & Municipal Park,MI,48307,42.683212,-83.1366
2883,ELEC,City of Rochester - Huntington Bank,MI,48307,42.678841,-83.132684
2884,ELEC,Village of Rochester Hills,MI,48309,42.682914,-83.193236
2885,ELEC,City of Saline - City Parking Lot #2,MI,48176,42.166498,-83.780162
2886,ELEC,Cuyahoga Community College - Advanced Automotive Technology Center,OH,44130,41.36684,-81.7638
2896,ELEC,Crystal Mountain Resort & Spa,MI,49683,44.520371,-85.991356
2897,ELEC,Annapolis Friends Meeting,MD,21401,39.001676,-76.525253
2898,ELEC,Quigley Chevrolet,PA,19503,40.397876,-75.588988
2901,ELEC,Richmond Ford Lincoln,VA,23230,37.578775,-77.489409
2902,ELEC,Emagine Entertainment,MI,48067,42.455,-83.131111
2903,ELEC,Marriott Hotel - Underground Deck,NC,27601,35.772881,-78.638502
2904,ELEC,City of Raleigh - Performing Arts Center Deck,NC,27601,35.772619,-78.641492
2905,ELEC,City of Raleigh - Wilmington Station Deck,NC,27601,35.77937,-78.638203
2906,ELEC,Southern Oregon University - Lot 8,OR,97520,42.187149,-122.689496
2907,ELEC,Mentor Graphics,OR,97070,45.317487,-122.759692
2908,ELEC,Atmosera,OR,97005,45.475743,-122.776517
2909,ELEC,Clackamas County Sheriff's Office - Brooks Building,OR,97015,45.43039546782978,-122.5722026653595
2910,ELEC,Jim Ellis Chevrolet,GA,30341,33.90999,-84.2914
2911,ELEC,O'Hare Airport - Short Term Parking,IL,60666,41.97850582311076,-87.90328000006105
2912,ELEC,Rivers Casino,IL,60018,41.99774,-87.864217
2913,ELEC,EBSCO,MA,01938,42.677227,-70.839264
2918,ELEC,Neal's Garage,NC,27705,36.009999,-78.921405
2929,ELEC,SHEALY-COLUMBIA COUNTER SALES,SC,29172,33.931732,-81.059303
2930,ELEC,Kum & Go #408,AR,72712,36.379802,-94.177871
2931,ELEC,OUC CAY COMMONS 01,FL,32819,28.424816,-81.445089
2932,ELEC,OUC DOMINOS UNIT 01,FL,32809,28.470548,-81.396861
2933,ELEC,OUC VISTA CAY 01,FL,32819,28.429047,-81.44937
2934,ELEC,OUC WINGATE 1,FL,32819,28.485994,-81.457176
2935,ELEC,Kum & Go #206,IA,50325,41.607327,-93.735902
2936,ELEC,Kum & Go #134,IA,52556,41.00709,-91.981752
2937,ELEC,Kum & Go #572,IA,50322,41.645933,-93.769432
2938,ELEC,CHARLES COUNTY INDIAN HEAD1,MD,20640,38.623533,-77.086898
2939,ELEC,CHARLES COUNTY CRAIN CENTER1,MD,20664,38.369101,-76.960389
2940,ELEC,Haworth Inn & Conference Center,MI,49423,42.78875732,-86.10360718
2941,ELEC,DTE Energy - Allen Road Center,MI,48122,42.292146,-83.178699
2942,ELEC,Novus - Employee Parking,MO,63304,38.709309,-90.683128
2943,ELEC,Giant Eagle - Warehouse,PA,15205,40.453507,-80.085371
2945,ELEC,TC Chevrolet,OR,97520,42.219548,-122.740005
2946,ELEC,Florida Power & Light - Central Garage,FL,33130,25.7703,-80.196621
2947,ELEC,Florida Power & Light - Automotive Engineering Center,FL,33407,26.769595,-80.102645
2948,ELEC,Florida Power & Light - Jupiter Service Center,FL,33458,26.932602,-80.118594
2949,ELEC,Florida Power & Light - Customer Service East,FL,33407,26.764076,-80.10151
2950,ELEC,Florida Power & Light - LeJeune Flagler Office,FL,33134,25.770827,-80.264645
2951,ELEC,Florida Power & Light - Dade Meters Distribution,FL,33166,25.833883,-80.313867
2952,ELEC,Randolph-Macon College - Andrews Hall,VA,23005,37.764986,-77.476715
2953,ELEC,Saint Francis Eastside Hospital - Bon Secours Health System,SC,29615,34.850504,-82.322852
2954,ELEC,Fred Caldwell Chevrolet,SC,29710,35.105398,-81.208515
2955,ELEC,Meridian Associates Inc,MA,01915,42.562222,-70.88959
2975,ELEC,Smithsonian Environmental Research Center (SERC),MD,21037,38.893647,-76.539373
2976,ELEC,NV ENERGY NV ENERGY 03,NV,89146,36.145081,-115.227058
2977,ELEC,James J Peters VA Medical Center,NY,10468,40.867403,-73.906405
2978,ELEC,Greenville-Spartanburg International Airport - National Car Rental,SC,29651,34.889277,-82.215666
2979,ELEC,Greenville-Spartanburg International Airport - Parking Lot B,SC,29651,34.889453,-82.215505
2980,ELEC,PIE AE ANIMAL SERVICE2,TX,78702,30.251357,-97.689015
2981,ELEC,PIE AE PUBDITTMAR2,TX,78745,30.18534,-97.801184
2982,ELEC,PIE AE MILWOOD LIB 2,TX,78727,30.422284,-97.71646
2983,ELEC,PIE AE PUB-STDAVIDSST1,TX,78701,30.268887,-97.738936
2986,ELEC,Mountain View Civic Center Garage,CA,94041,37.390383,-122.0827
2987,ELEC,Towers at Great America,CA,95054,37.397144,-121.976831
2988,ELEC,Advanced Micro Devices Inc,CA,95054,37.38237,-121.970806
2990,ELEC,Harrisonburg Electric Commission,VA,22801,38.447533,-78.870744
2992,ELEC,Country Chevrolet,MN,55302,45.256075,-94.107832
2995,ELEC,City of Kingsport - Parking Garage,TN,37660,36.547921,-82.56179
2996,ELEC,MGE FITCHBURG CC,WI,53711,43.002006,-89.423463
2997,ELEC,MGE LAKE ST ADA,WI,53715,43.074008,-89.397267
2998,ELEC,MGE VILAS ZOO ADA,WI,53715,43.058323,-89.410359
2999,ELEC,Marsh Street Parking Structure,CA,93401,35.279705,-120.6609
3000,ELEC,Wilkerson Nature Preserve Park,NC,27614,35.92353,-78.599883
3001,ELEC,Caplan's Rainbow Parking,WA,98104,47.604115,-122.332907
3002,ELEC,Airlie Center,VA,20187,38.7566,-77.793511
3032,ELEC,HIGHLANDCHEVRON HIGHLAND DUAL 1,OR,97005,45.475962,-122.825561
3033,ELEC,Arlington County CSW,VA,22201,38.889751,-77.08499
3034,ELEC,IBEWLOCAL26JATC MANASSAS 1,VA,20109,38.803836,-77.516487
3035,ELEC,CITY OF SEATAC CITY HALL 1,WA,98188,47.434021,-122.273183
3036,ELEC,Puget Sound Energy,WA,98409,47.22213,-122.478493
3037,ELEC,LEE COUNTY GOV ADMIN EAST,FL,33901,26.642789,-81.869132
3038,ELEC,OUC SHERATON UNIT 1,FL,32819,28.463514,-81.461419
3039,ELEC,OUC OUC GARDENIA 01,FL,32839,28.503733,-81.422651
3040,ELEC,CITY OF TAMPA TWIGGS GARAGE 1,FL,33602,27.951258,-82.451781
3041,ELEC,DTE Energy - Ann Arbor Ashley Mews Building,MI,48104,42.277419,-83.749477
3042,ELEC,DTE Energy - Redford Service Center,MI,48239,42.374558,-83.281933
3043,ELEC,PALMER SQUARE CHAMBERS GARAGE,NJ,08542,40.350118,-74.662732
3047,ELEC,Mission Trail Baptist Hospital,TX,78235,29.343808,-98.436931
3050,ELEC,Department of Accounting General Services - Hawaii State Motor Pool,HI,96813,21.303788,-157.860031
3051,ELEC,Hawaii State Capitol Basement Parking Garage,HI,96813,21.30703,-157.857725
3052,ELEC,Hawaii State Office Tower,HI,96813,21.309472,-157.857848
3053,ELEC,Ka'ahumanu Hale First Circuit Court Parking Garage,HI,96813,21.302295,-157.861322
3054,ELEC,Sheraton Waikiki,HI,96815,21.272311,-157.829357
3055,ELEC,Waikiki Beach Marriott,HI,96815,21.272518,-157.823246
3056,ELEC,McHenry Row - Harris Teeter,MD,21230,39.26894,-76.5996
3057,ELEC,American Bush - Solar Canopy,UT,84115,40.714413,-111.900552
3058,ELEC,Anchor Nissan,RI,02896,41.96108,-71.494611
3059,ELEC,Net Zero USA,GA,30004,34.138312,-84.251109
3060,ELEC,Ashforth,CT,06905,41.071157,-73.549133
3061,ELEC,City of Tacoma - Municipal Building,WA,98402,47.255854,-122.44172
3074,ELEC,CITY BRADENTON RIVERWALK,FL,34205,27.499076,-82.569442
3075,ELEC,Orlando Health - Dr. P Phillips Hospital,FL,32819,28.429987,-81.475116
3076,ELEC,OUC OUC PERSHING 01,FL,32822,28.499373,-81.303897
3077,ELEC,OUC OC FAMILY SERV,FL,32806,28.51288,-81.358702
3078,ELEC,DON CESAR HOTEL EV CHARGER 01,FL,33706,27.709441,-82.736735
3079,ELEC,HARVARD PILGRIM HPHCQ2,MA,02169,42.232376,-71.019877
3080,ELEC,GVSU CAMPUS SEWARD RAMP 1,MI,49504,42.964844,-85.681992
3081,ELEC,NEMC GREEN HCOC III,MI,48377,42.499039,-83.439339
3082,ELEC,Duke Energy,OH,45202,39.09971237,-84.50933838
3083,ELEC,Park 'N Fly,TX,77032,29.94917,-95.33138
3084,ELEC,BELLEVUE SBCC #2,WA,98006,47.568871,-122.145285
3085,ELEC,SAMMAMISH GARAGE 1,WA,98075,47.601657,-122.036938
3086,ELEC,CITY BRADENTON JUDICIALGARAGE2,FL,34205,27.493279,-82.573234
3088,ELEC,Embassy Suites Hotel - Waikiki Beach Walk,HI,96815,21.279142,-157.831689
3089,ELEC,Ohana Waikiki East,HI,96815,21.277846,-157.825052
3090,ELEC,Raleigh Municipal Building Deck,NC,27601,35.779082,-78.641779
3091,ELEC,City of Raleigh,NC,27601,35.777283,-78.639281
3092,ELEC,City of Raleigh - Walnut Creek Wetland Center,NC,27610,35.760503,-78.625345
3093,ELEC,City of Raleigh - Optimist Park and Community Center,NC,27609,35.862603,-78.643641
3094,ELEC,City of Raleigh - Jaycee Park and Community Center,NC,27607,35.800443,-78.663445
3095,ELEC,City of Raleigh - Wilders Grove,NC,27610,35.788789,-78.573106
3096,ELEC,City of Raleigh - Transit Center,NC,27610,35.767483,-78.563464
3097,ELEC,City of Raleigh - Transit Center,NC,27610,35.767483,-78.563464
3098,ELEC,Giant Eagle #43 - Pine Township,PA,15090,40.632138,-80.054285
3099,ELEC,Paul Masse Chevrolet,RI,02914,41.823099,-71.347614
3101,ELEC,Town of Normal - Fire Department Headquarters,IL,61761,40.505132,-88.994211
3102,ELEC,Town of Normal - Public Works Department,IL,61761,40.496969,-89.004735
3103,ELEC,Beaufort Street Parking Deck,IL,61761,40.507954,-88.986429
3106,ELEC,Whole Foods Market,LA,70115,29.920829,-90.117642
3107,ELEC,Loyola University - New Orleans,LA,70118,29.9347,-90.120883
3108,ELEC,Heartland Community College - Workforce Development Center,IL,61761,40.535456,-89.013791
3109,ELEC,New Belgium Brewing,CO,80524,40.593417,-105.0684
3110,ELEC,City of Boulder - Municipal Service Center,CO,80301,40.024578,-105.232194
3111,ELEC,City of Boulder - Park Central Building,CO,80302,40.0148,-105.2792
3141,ELEC,Frito Lay LLC,OH,43213,39.986545,-82.823727
3142,ELEC,Ohio Statehouse Parking Garage,OH,43215,39.960356,-82.998458
3143,ELEC,GATEWAY TECH ELKHORN 1,WI,53121,42.666735,-88.524261
3144,ELEC,Riteway Bus Service Inc,WI,53154,42.909432,-87.928747
3145,ELEC,Norwich Public Utilities,CT,06360,41.526802,-72.063684
3146,ELEC,OUC INFUSION TEA 01,FL,32804,28.565738,-81.389771
3147,ELEC,Marriott - Wailea Beach,HI,96753,20.688309,-156.439752
3148,ELEC,Heartland Community College - Astroth Community Education Center,IL,61761,40.534785,-89.011493
3149,ELEC,CITY OF GR PARK GOV CENTER RAMP,MI,49503,42.969202,-85.670457
3150,ELEC,CITY OF GR PARK OTTAWA FULTON 1,MI,49503,42.963679,-85.670993
3151,ELEC,Ann Arbor Downtown Development Authority - Library Parking Structure,MI,48104,42.278754,-83.745565
3152,ELEC,CITY OF GR PARK GALLERY PLACE,MI,49503,42.962871,-85.668737
3153,ELEC,Alexander's Storage,TN,38401,35.61323,-87.034614
3155,ELEC,Balise Nissan - Warwick,RI,02888,41.742755,-71.428289
3156,ELEC,Elizabeth Parking Authority - J Christian Bollwage Garage,NJ,07201,40.663848,-74.216585
3157,ELEC,The Green Parking Garage,NC,28202,35.223874,-80.846273
3158,ELEC,Middle Tennessee Electric Membership Corp - Corporate Headquarters,TN,37129,35.837613,-86.407098
3159,ELEC,Eaton Corp,PA,15108,40.492883,-80.200182
3160,ELEC,Tynan's Nissan,CO,80525,40.505604,-105.078041
3161,ELEC,WHOLE FOODS MKT OKCWESTERN 2,OK,73118,35.533862,-97.531053
3163,ELEC,Mountain Energy Market of Vermont,VT,05155,43.199508,-72.820633
3168,ELEC,NATIONAL GRID CHILIS LEOMNSTR,MA,01453,42.525121,-71.713346
3169,ELEC,NATIONAL GRID CHILIS WESTFORD,MA,01886,42.5703,-71.41896
3170,ELEC,NATIONAL GRID UNION STATION 1,MA,01604,42.260546,-71.794678
3171,ELEC,UM PTS GRAND,MD,21201,39.290036,-76.621894
3172,ELEC,UM PTS PEARL #3,MD,21201,39.290764,-76.62439
3173,ELEC,UM PTS PRATT,MD,21201,39.28651,-76.624935
3174,ELEC,UM PTS PLAZA #1,MD,21201,39.28808,-76.622679
3175,ELEC,DTE Energy - Western Wayne Center,MI,48111,42.244351,-83.444131
3176,ELEC,DTE Energy - Pontiac Service Center,MI,48320,42.615654,-83.324374
3177,ELEC,DTE Energy - Headquarters Cato Substation,MI,48226,42.335279,-83.057424
3178,ELEC,DTE Energy - Headquarters Directors Lot,MI,48226,42.334668,-83.056126
3179,ELEC,DTE Energy - Headquarters Employee Lot,MI,48226,42.334232,-83.0566
3180,ELEC,University of Detroit Mercy,MI,48221,42.41423,-83.1364
3181,ELEC,THOMSON REUTERS EAGAN CAMPUS,MN,55123,44.825192,-93.112679
3182,ELEC,FLASTER GREENBERG PC,NJ,08002,39.934849,-75.029991
